Date,Open,High,Low,Close,Volume
2016-01-04,90.09,90.97,88.17,89.5,1600121
2016-01-05,89.41,90.24,89.28,89.91,1107101
2016-01-06,88.56,89.6,88.18,89.23,1026239
2016-01-07,86.42,88.73,85.63,88.21,1774361
2016-01-08,88.24,89.02,87.1,87.53,1508745
2016-01-11,87.85,88.36,87.28,87.94,1386033
2016-01-12,88.07,89.48,87.69,89.31,1170260
2016-01-13,89.5,89.56,86.68,86.83,1046244
2016-01-14,87.17,89.83,86.8,89.03,1462203
2016-01-15,86.21,87.96,86.02,87.34,1471411
2016-01-19,88.5,89.46,87.84,89.04,1755090
2016-01-20,87.65,89.64,86.33,88.95,2056414
2016-01-21,89.39,90.51,88.57,89.64,1373510
2016-01-22,90.98,91.86,90.17,91.49,957867
2016-01-25,90.4,91.49,89.97,90.16,1271618
2016-01-26,90.52,91.87,90.09,91.4,851528
2016-01-27,91.25,92.26,90.21,90.45,1077823
2016-01-28,91.2,91.87,90.27,91.02,964700
2016-01-29,91.6,94.64,91.31,94.56,1496951
2016-02-01,93.55,94.93,93.39,94.37,1492558
2016-02-02,93.91,93.91,92.47,93.04,1309028
2016-02-03,95.0,95.21,92.73,94.8,2658701
2016-02-04,95.02,96.56,94.7,96.53,1594805
2016-02-05,95.81,96.52,94.0,94.59,1468157
2016-02-08,93.77,94.7,90.49,91.81,2118689
2016-02-09,91.34,92.92,90.96,92.09,1610825
2016-02-10,93.12,94.36,92.54,92.71,861035
2016-02-11,90.93,92.28,90.6,91.68,1606497
2016-02-12,93.35,94.33,92.41,93.07,1113160
2016-02-16,94.32,94.77,93.29,94.35,1682566
2016-02-17,95.0,96.24,94.04,95.86,2020655
2016-02-18,96.04,96.65,95.55,96.32,1152053
2016-02-19,96.07,96.79,95.37,96.65,1424535
2016-02-22,96.92,98.31,96.89,97.92,1046319
2016-02-23,97.8,98.07,97.1,97.19,1569793
2016-02-24,96.51,98.46,95.84,98.29,983148
2016-02-25,98.72,99.48,97.72,99.47,908139
2016-02-26,99.59,99.71,97.64,97.98,875328
2016-02-29,97.67,98.27,95.5,95.63,3396150
2016-03-01,96.72,98.34,96.26,98.34,1738794
2016-03-02,98.24,98.97,96.62,97.28,944709
2016-03-03,96.83,97.33,96.47,97.29,1058349
2016-03-04,97.63,97.73,96.45,97.16,1028194
2016-03-07,96.88,97.15,96.13,96.57,1019822
2016-03-08,96.33,96.81,95.74,95.83,1167743
2016-03-09,96.35,96.7,95.99,96.46,937245
2016-03-10,96.98,98.02,95.66,96.43,791252
2016-03-11,97.42,98.19,96.31,98.14,741637
2016-03-14,97.84,98.64,97.62,98.41,872066
2016-03-15,97.87,98.84,97.74,98.81,739233
2016-03-16,98.12,100.02,98.1,99.92,906433
2016-03-17,99.48,100.99,99.48,100.63,1087283
2016-03-18,101.08,101.69,99.64,101.58,2870517
2016-03-21,100.63,101.2,99.76,100.42,1318158
2016-03-22,99.95,101.0,99.7,99.92,1277066
2016-03-23,99.87,101.01,99.58,100.31,901143
2016-03-24,100.0,100.53,99.04,99.77,965436
2016-03-28,99.89,100.31,99.27,99.51,708972
2016-03-29,101.24,101.76,99.22,101.69,1133232
2016-03-30,102.11,102.56,101.31,102.08,937949
2016-03-31,101.75,102.88,101.61,102.58,1573831
2016-04-01,102.36,103.53,101.91,103.37,875493
2016-04-04,103.3,103.49,102.18,102.42,958963
2016-04-05,101.16,102.11,100.84,100.97,1234551
2016-04-06,100.97,101.79,100.91,101.76,1949377
2016-04-07,101.1,101.35,99.84,100.3,932348
2016-04-08,100.82,101.13,100.05,100.46,776941
2016-04-11,100.91,101.42,99.7,99.75,672480
2016-04-12,99.85,100.23,99.07,100.21,1094283
2016-04-13,100.69,100.87,99.82,100.29,1102324
2016-04-14,100.53,100.62,99.58,99.67,965772
2016-04-15,99.53,99.98,99.11,99.78,775979
2016-04-18,99.61,100.83,99.53,100.83,567309
2016-04-19,101.08,101.25,100.21,100.74,613469
2016-04-20,100.89,101.0,99.25,99.56,1074368
2016-04-21,99.35,99.53,98.1,98.41,1211208
