Date,Open,High,Low,Close,Volume
2016-01-04,57.56,58.19,57.33,57.99,1840355
2016-01-05,58.06,58.18,57.38,57.71,1233924
2016-01-06,56.77,57.8,56.25,56.97,1660038
2016-01-07,55.79,56.7,55.06,55.72,1736542
2016-01-08,56.26,56.76,55.01,55.07,1142219
2016-01-11,55.32,56.57,55.0,56.0,1791122
2016-01-12,56.33,56.8,54.73,55.85,1993694
2016-01-13,55.89,55.96,52.13,52.31,2533900
2016-01-14,52.14,52.59,49.67,50.8,4558151
2016-01-15,49.18,49.36,46.99,47.82,3403856
2016-01-19,48.33,49.09,46.56,47.2,2751729
2016-01-20,46.4,47.77,43.14,47.28,3911217
2016-01-21,47.93,48.83,47.12,47.9,1981177
2016-01-22,48.68,49.77,47.53,47.98,1923407
2016-01-25,47.85,48.79,47.24,47.32,1436955
2016-01-26,47.95,48.84,47.27,48.61,1877172
2016-01-27,48.57,49.01,45.03,45.23,2180911
2016-01-28,45.51,45.69,42.21,42.46,5140014
2016-01-29,42.57,45.4,42.21,45.37,5671847
2016-02-01,44.96,47.61,44.95,47.06,3857773
2016-02-02,45.25,45.25,42.41,43.02,4521149
2016-02-03,43.51,43.79,41.25,41.96,5388720
2016-02-04,42.24,42.58,40.57,42.5,3524931
2016-02-05,42.17,42.78,38.72,39.46,3120248
2016-02-08,38.51,39.29,37.53,38.2,3247366
2016-02-09,37.68,39.88,37.01,39.18,3184982
2016-02-10,39.78,40.38,38.71,38.74,1964223
2016-02-11,38.01,39.29,37.86,39.0,2340532
2016-02-12,39.61,39.61,38.29,39.33,1425396
2016-02-16,40.14,40.8,39.61,40.56,1909514
2016-02-17,41.07,43.71,40.66,42.83,3475881
2016-02-18,42.57,43.01,41.8,41.85,2105316
2016-02-19,41.5,43.31,40.95,42.49,2948324
2016-02-22,42.98,44.4,42.64,44.08,3218520
2016-02-23,45.6,48.3,45.42,46.85,6826203
2016-02-24,46.69,47.91,45.28,47.9,3485430
2016-02-25,48.22,49.25,47.67,48.66,1878953
2016-02-26,49.29,50.16,48.49,49.64,2430219
2016-02-29,49.33,50.12,48.99,49.13,1730784
2016-03-01,49.84,50.49,48.75,50.31,1651599
2016-03-02,50.37,50.67,49.79,50.53,1562889
2016-03-03,50.05,50.48,49.25,50.0,2172017
2016-03-04,50.35,50.49,49.08,49.56,2066495
2016-03-07,49.13,49.77,48.73,49.68,1703773
2016-03-08,49.11,49.58,47.23,47.31,2591931
2016-03-09,47.65,48.43,46.69,47.59,1960352
2016-03-10,47.89,48.34,46.44,47.26,1437368
2016-03-11,47.79,48.87,47.15,48.87,1202516
2016-03-14,48.83,49.89,48.83,49.69,1758227
2016-03-15,49.13,49.5,48.12,48.41,1737964
2016-03-16,48.39,49.96,48.01,49.71,1520068
2016-03-17,50.54,51.72,50.04,51.42,1978622
2016-03-18,51.54,53.32,51.51,52.45,3636303
2016-03-21,52.13,53.05,52.13,52.71,1791466
2016-03-22,51.55,52.18,51.01,51.64,2318155
2016-03-23,51.67,51.67,49.7,49.77,2594449
2016-03-24,49.71,51.27,49.45,51.08,2138587
2016-03-28,51.11,51.46,50.55,51.35,1466920
2016-03-29,51.13,51.42,50.65,51.26,1210958
2016-03-30,52.66,54.34,52.47,54.18,2356442
2016-03-31,54.29,55.59,53.91,55.29,2675951
2016-04-01,54.71,55.25,53.8,54.52,1969231
2016-04-04,54.58,54.89,54.24,54.64,829148
2016-04-05,54.03,54.28,53.43,53.96,1640167
2016-04-06,54.09,55.13,53.96,54.99,1423688
2016-04-07,54.93,55.03,53.48,53.79,1638054
2016-04-08,54.26,54.67,53.17,53.64,827386
2016-04-11,54.64,54.88,53.51,53.53,827906
2016-04-12,53.57,54.03,53.03,53.93,938861
2016-04-13,54.33,55.22,53.8,55.16,752315
2016-04-14,55.0,55.24,54.21,54.52,727356
2016-04-15,54.66,54.66,52.33,53.08,2779105
2016-04-18,53.06,53.17,51.29,52.14,2593687
2016-04-19,52.47,52.52,51.19,51.5,1981245
2016-04-20,51.43,51.69,50.46,50.9,1603988
2016-04-21,50.69,50.79,49.61,49.97,1353430
2016-04-22,50.02,50.3,48.41,48.66,2397431
2016-04-25,48.73,49.34,48.66,49.31,1999238
2016-04-26,49.14,49.47,48.24,48.85,1275857
2016-04-27,48.69,49.92,48.5,49.8,1554230
2016-04-28,49.42,49.66,48.47,48.73,2098327
2016-04-29,49.5,50.2,47.78,48.89,2511342
2016-05-02,48.83,49.95,48.65,49.83,1624781
2016-05-03,49.38,50.31,49.2,50.14,2079999
2016-05-04,49.54,50.25,48.89,49.16,1890066
2016-05-05,49.18,49.78,48.75,48.88,1319876
2016-05-06,48.55,49.0,47.93,48.89,1031420
2016-05-09,48.88,49.68,48.64,49.25,1868053
2016-05-10,45.27,47.98,44.09,46.89,7756419
2016-05-11,46.81,47.94,46.57,46.68,1757290
2016-05-12,47.02,47.48,46.36,47.19,1483697
2016-05-13,47.05,47.45,46.19,46.38,1486896
2016-05-16,46.33,47.61,46.2,47.35,1310778
2016-05-17,47.11,48.02,46.9,47.23,1342709
2016-05-18,47.18,47.92,46.76,47.58,1656111
2016-05-19,47.2,47.57,46.19,46.39,1318171
2016-05-20,46.48,47.27,46.48,47.21,882441
2016-05-23,46.77,47.47,46.71,46.74,808252
2016-05-24,46.97,47.86,46.71,47.81,1177757
2016-05-25,47.88,47.92,46.52,46.57,1694095
2016-05-26,46.24,46.34,45.11,45.78,1788079
2016-05-27,45.8,47.11,45.57,47.09,1338307
2016-05-31,47.04,47.12,46.21,46.41,1649445
2016-06-01,46.18,46.63,46.06,46.59,973122
2016-06-02,46.26,46.66,46.09,46.55,1123432
2016-06-03,46.27,46.27,44.84,45.73,839003
2016-06-06,45.5,45.56,44.77,45.4,1509346
2016-06-07,45.76,46.3,45.57,45.91,1092674
2016-06-08,46.18,46.19,45.44,45.46,1376771
2016-06-09,45.45,45.71,45.1,45.61,1496799
2016-06-10,44.91,45.79,43.89,44.53,1177476
2016-06-13,44.35,44.87,43.81,43.83,968129
2016-06-14,43.59,43.93,43.01,43.22,1439701
2016-06-15,43.33,44.47,43.27,43.36,2119610
2016-06-16,43.04,43.44,41.96,43.3,1096839
2016-06-17,43.51,43.67,43.15,43.38,1152986
2016-06-20,44.01,44.92,44.01,44.22,1035328
