Date,Open,High,Low,Close,Volume
2016-01-04,121.26,122.0,119.06,120.8,3051025
2016-01-05,121.25,122.13,118.39,119.93,3723842
2016-01-06,117.56,120.16,116.51,119.04,2123207
2016-01-07,117.01,117.78,114.0,114.81,2008848
2016-01-08,116.06,116.5,111.25,111.41,2456073
2016-01-11,112.11,112.78,109.25,111.2,2177941
2016-01-12,112.05,113.12,110.15,111.9,1847121
2016-01-13,112.44,112.91,105.33,106.37,3631131
2016-01-14,106.74,109.49,102.87,107.67,2688715
2016-01-15,103.56,104.02,99.56,102.76,4694640
2016-01-19,104.81,106.77,104.08,105.32,3302736
2016-01-20,103.75,107.88,100.07,106.28,3142311
2016-01-21,106.39,107.62,105.19,106.4,2277061
2016-01-22,108.0,109.24,106.04,107.12,1628798
2016-01-25,106.88,107.86,104.98,105.21,1850715
2016-01-26,104.66,105.93,102.36,104.93,2388269
2016-01-27,102.91,104.0,99.0,99.53,3263828
2016-01-28,101.29,101.49,97.22,98.69,2624912
2016-01-29,99.22,101.27,98.13,101.04,2048788
2016-02-01,100.16,102.93,98.71,102.15,2682968
2016-02-02,101.44,101.79,97.35,98.71,2905938
2016-02-03,98.85,99.08,92.41,96.3,3239682
2016-02-04,95.97,100.21,94.5,99.9,2327290
2016-02-05,99.07,99.11,91.91,93.54,5805958
2016-02-08,91.37,92.27,88.4,91.53,4853568
2016-02-09,90.25,94.4,89.24,92.64,4431133
2016-02-10,93.36,96.51,93.02,94.35,4883961
2016-02-11,100.1,104.95,96.88,103.37,11002131
2016-02-12,104.71,106.21,99.37,102.25,4881028
2016-02-16,103.35,105.45,101.14,105.44,3975969
2016-02-17,107.96,112.62,107.7,110.88,4587564
2016-02-18,110.01,111.53,107.28,107.47,3379290
2016-02-19,107.04,108.76,104.94,108.67,1989985
2016-02-22,106.59,108.24,105.62,106.96,2581771
2016-02-23,106.6,107.64,103.28,104.16,2355512
2016-02-24,103.16,105.36,100.47,104.4,2812021
2016-02-25,105.0,105.26,102.7,105.13,1990577
2016-02-26,105.88,107.15,104.39,105.45,1538108
2016-02-29,104.19,106.2,104.01,104.11,1618706
2016-03-01,105.02,108.88,102.85,108.19,2227693
2016-03-02,107.83,108.19,105.66,106.73,1675953
2016-03-03,106.43,109.22,105.24,108.51,2283313
2016-03-04,108.89,109.09,107.14,108.53,1688215
2016-03-07,107.53,107.87,104.79,105.39,2392124
2016-03-08,104.94,106.36,103.35,104.86,2296650
2016-03-09,105.13,106.23,103.49,105.69,1891504
2016-03-10,108.6,111.45,107.18,109.38,3707762
2016-03-11,110.55,115.01,110.24,114.93,3801144
2016-03-14,113.42,118.64,113.42,116.39,4029747
2016-03-15,115.56,117.62,114.86,116.27,2505350
2016-03-16,116.2,116.93,111.2,114.3,4226585
2016-03-17,114.6,115.09,111.25,111.48,2727705
2016-03-18,111.9,111.9,109.0,110.19,4112959
2016-03-21,110.14,111.52,108.42,110.88,2382723
2016-03-22,108.09,109.61,107.85,108.92,2583384
2016-03-23,109.34,109.72,108.38,108.99,1639151
2016-03-24,108.14,108.38,106.5,107.69,1585965
2016-03-28,108.03,108.03,105.34,106.6,2319760
2016-03-29,106.45,107.96,104.96,107.24,2414156
2016-03-30,108.24,109.19,107.51,107.8,1384926
2016-03-31,107.96,108.27,106.66,107.82,2588416
2016-04-01,106.79,108.79,106.06,108.2,2487483
2016-04-04,108.32,108.62,103.75,105.14,3441789
2016-04-05,104.62,104.98,102.42,104.05,3830499
2016-04-06,104.55,106.87,104.22,105.74,2173896
2016-04-07,105.01,105.87,103.38,103.57,2133193
2016-04-08,104.1,104.1,102.51,102.97,2265348
2016-04-11,103.0,104.12,101.84,101.96,1675807
2016-04-12,102.05,104.85,102.05,104.57,1891045
2016-04-13,104.94,107.21,104.69,106.92,2289583
2016-04-14,109.06,109.5,107.63,108.82,3071650
2016-04-15,108.98,109.23,107.8,109.16,2244116
2016-04-18,109.16,111.25,109.16,111.03,2299835
2016-04-19,109.12,109.81,106.32,107.56,3675965
2016-04-20,107.71,108.98,106.73,108.29,1616083
2016-04-21,108.55,108.86,107.0,108.34,1368108
2016-04-22,108.07,108.72,105.99,107.51,1990394
2016-04-25,107.15,107.5,105.69,106.43,1719041
2016-04-26,106.68,106.91,105.76,106.64,1300269
2016-04-27,106.03,107.94,105.36,107.77,3164091
