Date,Open,High,Low,Close,Volume
2016-01-04,1546.0,1547.0,1491.5,1516.0,8490025
2016-01-05,1555.0,1560.0,1510.5,1526.0,6738536
2016-01-06,1525.5,1528.49,1475.5,1497.5,7130092
2016-01-07,1449.5,1467.0,1408.5,1454.5,12283756
2016-01-08,1453.5,1456.5,1374.5,1375.0,14008041
2016-01-11,1368.5,1391.0,1348.0,1354.0,13893136
2016-01-12,1349.0,1394.5,1338.0,1351.0,10571874
2016-01-13,1364.5,1396.5,1338.0,1346.0,16453090
2016-01-14,1337.5,1405.0,1326.0,1391.5,13668603
2016-01-15,1387.5,1395.5,1341.5,1351.0,14189198
2016-01-18,1346.0,1373.5,1335.51,1338.5,7638638
2016-01-19,1363.5,1389.0,1346.03,1365.0,10654985
2016-01-20,1327.5,1328.4,1260.5,1266.0,16299920
2016-01-21,1272.0,1319.0,1256.0,1316.5,11398106
2016-01-22,1364.5,1401.0,1358.0,1387.0,11072035
2016-01-25,1409.0,1411.5,1366.02,1398.5,10186348
2016-01-26,1368.5,1428.5,1349.0,1422.5,10501441
2016-01-27,1416.0,1463.0,1382.5,1463.0,15697993
2016-01-28,1469.5,1540.5,1466.0,1495.0,16731108
2016-01-29,1517.0,1526.0,1470.0,1518.0,11809536
2016-02-01,1526.0,1531.0,1471.0,1494.5,10837256
2016-02-02,1483.5,1484.5,1413.5,1433.5,9177058
2016-02-03,1432.0,1454.0,1408.0,1438.0,7270354
2016-02-04,1493.5,1545.0,1480.0,1525.5,14847223
2016-02-05,1528.5,1563.5,1520.0,1535.0,11059729
2016-02-08,1547.0,1554.0,1493.03,1522.0,8493688
2016-02-09,1536.5,1545.5,1461.0,1461.0,11691459
2016-02-10,1462.0,1488.0,1440.0,1454.5,11430422
2016-02-11,1442.5,1458.5,1405.5,1441.5,12290198
2016-02-12,1465.5,1527.03,1463.0,1525.5,16960442
2016-02-15,1545.0,1559.0,1516.0,1542.0,6423161
2016-02-16,1570.5,1606.0,1547.5,1567.0,11474384
2016-02-17,1569.5,1642.0,1555.0,1642.0,12460951
2016-02-18,1626.0,1630.0,1584.5,1589.0,14156924
2016-02-19,1587.5,1603.0,1554.5,1563.0,7855223
2016-02-22,1584.0,1637.0,1581.5,1624.5,6174576
2016-02-23,1611.5,1617.0,1576.0,1576.0,11054757
2016-02-24,1565.0,1568.0,1531.0,1545.0,19601516
2016-02-25,1575.5,1618.0,1567.5,1588.0,10150137
2016-02-26,1613.5,1650.51,1607.5,1641.5,8609523
2016-02-29,1628.0,1658.0,1619.5,1647.5,7687847
2016-03-01,1641.5,1657.5,1634.5,1645.5,9076943
2016-03-02,1660.0,1662.0,1622.0,1657.0,7765298
2016-03-03,1660.5,1670.0,1642.5,1665.0,7865780
2016-03-04,1674.0,1683.0,1655.0,1677.5,8063594
2016-03-07,1673.5,1692.0,1634.5,1674.0,6778649
2016-03-08,1680.5,1688.5,1639.99,1659.0,7135333
2016-03-09,1655.5,1694.5,1647.5,1689.5,5650086
2016-03-10,1694.0,1694.0,1636.5,1638.5,8446127
2016-03-11,1676.5,1682.0,1654.5,1669.0,5067727
2016-03-14,1673.5,1689.17,1647.0,1666.5,4797640
2016-03-15,1660.5,1665.5,1637.5,1657.5,4845116
2016-03-16,1671.0,1711.0,1671.0,1703.5,4344706
2016-03-17,1723.0,1750.25,1700.5,1730.0,4876684
2016-03-18,1732.5,1736.5,1697.5,1697.5,8056026
2016-03-21,1691.5,1706.0,1680.0,1697.5,3933647
2016-03-22,1699.0,1705.0,1673.5,1702.0,5375609
2016-03-23,1705.0,1710.0,1682.5,1696.0,4311535
2016-03-24,1680.0,1685.5,1649.52,1677.0,5738697
2016-03-29,1688.5,1694.5,1642.5,1650.0,3790256
2016-03-30,1661.5,1727.0,1661.5,1706.5,6388772
2016-03-31,1696.0,1699.0,1681.0,1684.0,4891175
2016-04-01,1670.0,1673.5,1635.0,1668.0,5212803
2016-04-04,1660.5,1690.0,1652.62,1677.5,4331117
2016-04-05,1654.0,1654.0,1622.0,1644.0,4569444
2016-04-06,1656.5,1674.5,1645.0,1663.0,5690147
2016-04-07,1681.0,1686.5,1660.0,1666.5,3962060
2016-04-08,1684.5,1737.0,1680.5,1733.0,3783616
2016-04-11,1734.5,1738.5,1712.0,1732.0,3200287
2016-04-12,1738.0,1763.5,1722.0,1759.0,4497585
2016-04-13,1777.0,1801.0,1768.0,1801.0,5892732
2016-04-14,1805.0,1820.5,1787.0,1817.5,4820638
2016-04-15,1817.5,1827.5,1805.5,1814.0,5729005
2016-04-18,1774.0,1804.0,1744.03,1804.0,5121220
